CharityName,CharityCountry,CharityCity,Topic,ProjDate,Volunteer,VolunteerCountry,VolunteerCity,URL
UNDP,United States,New York,Crisis,2018-07-01,Anik Sircar,Australia,Sydney,https://public.tableau.com/profile/anik.sircar#!/vizhome/PoliticalViolence_0/PoliticalViolence
UNDP,United States,New York,Crisis,2018-07-01,Satoshi Ganeko,Japan,Tokyo,https://public.tableau.com/profile/satoshi.ganeko#!/vizhome/CRDforSahel/CRDforSahel
UNDP,United States,New York,Crisis,2018-07-01,Yasushi Ishikawa,Japan,Tokyo,https://public.tableau.com/profile/yasushi.ishikawa#!/vizhome/VizforSocialGood_UNDP_v3/DASHBOARD?publish=yes
UNDP,United States,New York,Crisis,2018-07-01,Saul O,Unknown,Unknown,https://public.tableau.com/profile/saul.o#!/vizhome/undp_social_viz_finalized/PoliticalViolenceandRisk?publish=yes
UNDP,United States,New York,Crisis,2018-07-01,Dan Angelelli,United States,Washington DC,https://public.tableau.com/profile/daniel.angelelli#!/vizhome/AnalysisofConflictsinAfricafrom1997to2018/Analysis
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,Samuel Parsons,United Kingdom,Bath,https://public.tableau.com/profile/sparsonsdataviz#!/vizhome/VizforSocialGood-TheKevinRichardsonFoundation/Viz4SocialGood-KRF?publish=yes
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,Bosley Jarrett,United States,Charlotte,https://public.tableau.com/profile/bosley.jarrett#!/vizhome/VizforSocialGood-KevinRichardsonFoundation/Dashboard2?publish=yes
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,Pamela Germain,United States,Chicago,https://public.tableau.com/profile/pamela.germain#!/vizhome/KevinRichardsonFoundation_0/KevinRichardsonFoundation
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,Susan Glass,United States,Framingham,https://public.tableau.com/profile/susan.glass5813#!/vizhome/KevinRichardson/KevinRichardsonFoundation?publish=yes
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,Michael Mixon,United States,Gig Harbor,https://public.tableau.com/views/LionsinAfrica/TheVanishingLion?:embed=y&:display_count=yes&showVizHome=no&:showVizHome=no
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,Alexander Fridriksson,United Kingdom,London,https://twitter.com/Datastorydesign/status/1048544114499866625
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,David Pires,United Kingdom,London,https://public.tableau.com/views/KevinRichardsonFoundation-VizforSocialGood/KevinRichardsonFoundation?:embed=y&:display_count=yes&publish=yes&:showVizHome=no#2
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,Lily Unsworth,United Kingdom,London,https://public.tableau.com/profile/lily.unsworth#!/vizhome/StatusofLions-VizForSocialGood/StatusofLions
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,Nisa Mara,United Kingdom,London,https://public.tableau.com/profile/nisamara#!/vizhome/KevinRichardsonFoundation-VizforSocialGood_0/KRF
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,Simona Loffredo,United Kingdom,London,https://public.tableau.com/profile/simona.loffredo#!/vizhome/KevinRichardsonFoundation-savingthelionking-VizForSocialGood/Dashboard2
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,Kimly Scott,Australia,Melbourne,https://public.tableau.com/profile/kimly.scott#!/vizhome/StatusOfLions/TheStatusofLionsToday
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,Seth Hammond,United States,Milledgeville,https://public.tableau.com/profile/seth.hammond#!/vizhome/TheStatusofLionsTodayVizforSocialGood/KevinRichardsonFoundation
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,"Jean-Baptiste ""BarbeFeu"" PINET",France,Nantes,https://public.tableau.com/profile/barbefeu#!/vizhome/Kevin_Richardson_Foundation/LionBackground
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,Michelle Hum,United States,New York,https://public.tableau.com/profile/michelle5858#!/vizhome/Lions_3/Wherehaveallthelionsgone
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,Mike Reeser,United States,Philadelphia,https://public.tableau.com/profile/mike.reeser#!/vizhome/TheKingoftheJungleNeedsOurHelp/TheKingoftheJungleNeedsOurHelp
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,Tiki Houseman,United States,Seattle,https://public.tableau.com/profile/tiki.houseman1587
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,Gwendoline Tan,Singapore,Singapore,https://public.tableau.com/profile/gwennisme#!/vizhome/LionPopulation/Dashboard
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,Ratnesh Pandey,Singapore,Singapore,https://public.tableau.com/profile/ratnesh2928#!/vizhome/KevinFoundation/KevinFoundation
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,Sri Ranjini Mei Hua,Singapore,Singapore,https://public.tableau.com/profile/sri.ranjini.mei.hua#!/vizhome/vizforsocialgood_SaveOurLions/Dashboard1
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,Yoshitaka Arakawa,Singapore,Singapore,https://public.tableau.com/profile/yoshitaka6076#!/vizhome/VizforSocialGood-KevinRichardsonFoundationDraft/LionProject
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,Tristan Guillevin,France,Strasbourg,https://public.tableau.com/profile/guillevin#!/vizhome/Actforlions/Dashboard1
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,Satoshi Ganeko,Japan,Tokyo,https://public.tableau.com/profile/satoshi.ganeko#!/vizhome/ListentoTheRoalofKingofJungle_0/WildLion
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,Satoshi Ganeko,Japan,Tokyo,https://public.tableau.com/profile/satoshi.ganeko#!/vizhome/ListentoTheRoalofKingofJungle_0/WildLion
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,Komal Singh,Unknown,Unknown,https://public.tableau.com/profile/komal2084#!/vizhome/KevinRichardsonFoundation/KevinRichardson
Kevin Richardson Foundation,South Africa,Pretoria,Conservation,2018-09-01,zpizzagcsu,Unknown,Unknown,https://twitter.com/zpizzagcsu/status/1062082469309177859
Girls + Data,United States,Sunnyvale,Gender Equality,2018-12-01,Yoshihito Kimura,Japan,Tokyo,https://public.tableau.com/profile/yoshihito.kimura#!/vizhome/VizForSocialGoodgirlsdata/1
Girls + Data,United States,Sunnyvale,Gender Equality,2018-12-02,Azusa Maei,Japan,Tokyo,https://public.tableau.com/profile/azusa.maei#!/vizhome/VfSG_GirlsPlusData/GirlsDataVfSGProject
Girls + Data,United States,Sunnyvale,Gender Equality,2018-12-03,Yuzo Tokutani,Japan,Tokyo,https://public.tableau.com/profile/yuzo.tokutani#!/vizhome/VfSG5_GirlsData_ver0_0/GirlsandDataProject
Girls + Data,United States,Sunnyvale,Gender Equality,2018-12-04,Satoshi Ganeko,Japan,Tokyo,https://public.tableau.com/profile/satoshi.ganeko#!/vizhome/forprintGirlsData-VizforSocailGood-/GirlsData
Girls + Data,United States,Sunnyvale,Gender Equality,2018-12-05,Sneha Jain,Singapore,Singapore,https://public.tableau.com/profile/sneha.jain#!/vizhome/VizforSocialGoodforGirlsData/Dashboard
Girls + Data,United States,Sunnyvale,Gender Equality,2018-12-06,Yoshitaka Arakawa,Japan,Tokyo,https://public.tableau.com/profile/yoshitaka6076#!/vizhome/VizforSocialGood-GirlsData/GirlsData
Girls + Data,United States,Sunnyvale,Gender Equality,2018-12-07,Rachel Kurtz,United States,New York,https://public.tableau.com/profile/rachel.kurtz#!/vizhome/GirlsData2018Impact/GirlsData2018Impact-Image
Girls + Data,United States,Sunnyvale,Gender Equality,2018-12-08,Jean-Baptiste PINET,France,Nantes,https://public.tableau.com/profile/worldofcharts#!/vizhome/GirlsData_3/girlsdata
Girls + Data,United States,Sunnyvale,Gender Equality,2018-12-09,"Jennifer Kuo
",United States,San Francisco,https://public.tableau.com/profile/jennifer.kuo#!/vizhome/GirlsData_0/girlsdata
Girls + Data,United States,Sunnyvale,Gender Equality,2018-12-10,Meera & Hansini Duo,Singapore,Singapore,https://public.tableau.com/profile/hnmduo#!/vizhome/VizforSocialGoodGirlsData/GirlsData
Girls + Data,United States,Sunnyvale,Gender Equality,2018-12-11,"Sarah Burnett
",Singapore,Singapore,https://public.tableau.com/profile/sarah.burnett#!/vizhome/GirlsData_1/GirlsData
360 Impact Data,United States,Washington,Gender Equality,2019-02-01,"Amanda Patist
",Netherlands,Amsterdam,https://public.tableau.com/profile/amanda.patist#!/vizhome/360CleanCookingVizForSocialGood/360
360 Impact Data,United States,Washington,Gender Equality,2019-02-02,"Swati Dave
",Singapore,Singapore,https://public.tableau.com/profile/swati.dave#!/vizhome/360ImpactData-IndoorAirPollution-vizforsocialgood/IndoorAirPollution
360 Impact Data,United States,Washington,Gender Equality,2019-02-03,Yoshitaka Arakawa,Japan,Tokyo,https://public.tableau.com/profile/yoshitaka6076#!/vizhome/VizforSocialGood360ImpactData_Org/360ImpactData
360 Impact Data,United States,Washington,Gender Equality,2019-02-04,Jacob Cronauer,United States,Georgia,https://public.tableau.com/profile/jacob.cronauer#!/vizhome/360ImpactDataVisforSocialGood/IndoorAirPollutionDeathsWorldwide
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Marian Eerens,Belgium,Antwerp,https://public.tableau.com/profile/marian.eerens#!/vizhome/ChildPovertyinJapanisontheRise/ChildPovertyinJapanIsOnTheRise
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Ankush Laxmeshwar,India,Bangalore,https://public.tableau.com/profile/ankush.laxmeshwar3835#!/vizhome/FoodWelfareinJapan-DPWBangalore/FoodWelfare
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Praveen P Jose,India,Bangalore,https://public.tableau.com/profile/praveen.p.jose#!/vizhome/JapanfoodbankVizforsocialgood/Dashboard1
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,"Roopan Sharma, Deeksha & Harshita",India,Bangalore,https://public.tableau.com/profile/roopan.sharma#!/vizhome/JapansaysnotoPoverty/JapansaysnotoPoverty?publish=yes
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Shawkath Khan,India,Bangalore,https://public.tableau.com/profile/shawkath.khan#!/vizhome/CostOfLivinginJapn/PoorHouseholds
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,kei hirosaki,Japan,Chiba,https://public.tableau.com/profile/hirosaki#!/vizhome/japanfoodbankproject/JapanFoodBankProject?publish=yes
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Neil Richards,United Kingdom,Derbyshire,https://public.tableau.com/profile/neil.richards#!/vizhome/japan_15581799968830/japan?publish=yes
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,kamegaki hiroyoshi,Japan,Fujisawa,https://public.tableau.com/profile/kamegaki.hiroyoshi#!/vizhome/VizforSocialgood2/sheet6
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Kashish Chauhan,India,Gurgaon,https://public.tableau.com/profile/kashish.chauhan#!/vizhome/VizforSocialGood-JapanFoodBank/Dashboard1?publish=yes
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Antti Kaukoranta,Finland,Helsinki,https://public.tableau.com/profile/antti1275#!/vizhome/VizForSocialGood-JapanFoodBank/Foodlossandpovertyviz
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Michiko Shibata,Japan,Kawasaki-shi,https://public.tableau.com/profile/michiko1606#!/vizhome/20190529_English/sheet0
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Annamalai Moorthy,Malaysia,Kuala Lumpur,https://public.tableau.com/profile/amoorthy#!/vizhome/JapanFoodBank_VizForSocialGood/JapanFoodBank
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Alexandru Tofan,United Kingdom,London,https://public.tableau.com/profile/alexandru.tofan#!/vizhome/VizforSocialGoodJapanFoodBank/Story1
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Fukurou_ry,Japan,Osaka,https://public.tableau.com/profile/fukuroury#!/vizhome/JapanFoodBank_15593507639290/sheet0
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Yuta Sakai,Japan,Osaka,https://public.tableau.com/profile/yuta1985#!/vizhome/VFSG_JapanFoodBank/sheet0?publish=yes
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Ash Shih,United States,San Diego,https://public.tableau.com/profile/ash.s.#!/vizhome/JapanandPovertyVizForSocialGoodApril2019/JapanandPoverty
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Oliviana Zakaria,United States,San Francisco,https://public.tableau.com/profile/olivianaz#!/vizhome/PovertyInJapan/Story1
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Kaori Tanaka,Japan,Shibuya,https://public.tableau.com/profile/kaori#!/vizhome/ChangeWASTEtoTHANKS/ChangeWASTEtoTHANKS
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Swagat Kumar Jena,Singapore,Singapore,https://public.tableau.com/profile/swagat.kumar.jena#!/vizhome/JapansworseningPovertyRateVizForSocialGood/VizForSocialGood
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Yoshitaka Arakawa,Singapore,Singapore,https://public.tableau.com/profile/yoshitaka6076#!/vizhome/VizforSocialGoodJapanFoodBank_15581478121340/JapanFoodBankProject
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Azusa Maei,Japan,Tokyo,https://public.tableau.com/profile/azusa.maei#!/vizhome/JapanFoodBank_15603248128330/JapanFoodBank-vizforsocialgood
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Chiaki Ishida,Japan,Tokyo,https://public.tableau.com/profile/chiaki.ishida#!/vizhome/VizforSocialGood_JapanFoodBank/1?publish=yes
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Koh Ohtaki,Japan,Tokyo,https://public.tableau.com/profile/koh.ohtaki#!/vizhome/VizforSocialGood_15585196432670/1
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Masanori Tashiro,Japan,Tokyo,https://public.tableau.com/profile/masanori.tashiro#!/vizhome/VSG_MasanoriTashiro/sheet0
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Satoshi Ganeko,Japan,Tokyo,https://public.tableau.com/profile/satoshi.ganeko#!/vizhome/JapanFoodBankEnglishVer_/Dashboard?publish=yes
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Yasushi Ishikawa,Japan,Tokyo,https://public.tableau.com/profile/yasushi.ishikawa#!/vizhome/VfSG_JPfoodbank/ALL
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Yoshihito Kimura,Japan,Tokyo,https://public.tableau.com/profile/yoshihito.kimura#!/vizhome/VizForSocialGoodJapanFoodBank/jpfoodbank
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Archanakumar & Vinoth,Unknown,Unknown,https://public.tableau.com/profile/archanakumar#!/vizhome/DPWBangalore/PovertyRate
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,"Deepa Gorrela, Yallaling Ram Bansode & Rohit Binnani",Unknown,Unknown,https://public.tableau.com/profile/deepa4062#!/vizhome/japandata/Summary?publish=yes
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,"Jesinth Nalini, Vejey Saravana & Kizley Benedict",Unknown,Unknown,https://public.tableau.com/profile/kizley.benedict#!/vizhome/JapanFoodBank_15570891958100/Dashboard1
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Priya Jha & Sushmitha Shet,Unknown,Unknown,https://public.tableau.com/profile/priya7867#!/vizhome/JapanPoverty-Vizforsocialgood_Banglore/Dashboard1?publish=yes
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Raktim,Unknown,Unknown,https://public.tableau.com/profile/raktim#!/vizhome/shared/KHCQ464B4
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Shambhavi Patel & Sridhar TR,Unknown,Unknown,https://public.tableau.com/profile/shambhavi.patel#!/vizhome/Japanfoodbankdashboard/Dashboard1?publish=yes
Japan Food Bank,Japan,Tokyo,Energy/ Sustainability,2019-04-01,Yuta Kanzawa,Unknown,Unknown,https://ytknzw.github.io/foodwaste_sankey.html
Kiron,Germany,Berlin,Education,2019-06-01,Yasushi Ishikawa,Japan,Tokyo,https://public.tableau.com/profile/yasushi.ishikawa#!/vizhome/VfSG_201907_kiron/kiron
Kiron,Germany,Berlin,Education,2019-06-02,Daniel Orenes Ferrandez,Japan,Tokyo,https://public.tableau.com/profile/daniel.orenes#!/vizhome/Vizforgood/Dashboard13
Kiron,Germany,Berlin,Education,2019-06-03,Tristan Guillevin,France,Strasbourg,https://public.tableau.com/profile/guillevin#!/vizhome/TCE-VizForSocialGood/Kiron
Kiron,Germany,Berlin,Education,2019-06-04,Vinodh Kumar,India,Chennai,https://public.tableau.com/profile/vinodh#!/vizhome/Kiron_15632205883180/Dashboard1
Kiron,Germany,Berlin,Education,2019-06-05,Alina Cros,France,Paris,https://public.tableau.com/profile/alina.cros#!/vizhome/KironrefugeesandasylumseekersinGermany/KIRON
Kiron,Germany,Berlin,Education,2019-06-06,Rachel Costa,Brazil,Belo Horizonte,https://public.tableau.com/profile/keucosta#!/vizhome/WhoAreTheStudentsKironIsHelpinginGermeny/WhoarethestudentsKironishelpinginGermany
Kiron,Germany,Berlin,Education,2019-06-07,Alexandru Tofan,United Kingdom,London,https://public.tableau.com/profile/alexandru.tofan#!/vizhome/VizforSocialGoodHackathon-KironOpenHigherEducation/Dashboard1
Kiron,Germany,Berlin,Education,2019-06-08,Nadine Gorr,Germany,Frankfurt,https://public.tableau.com/profile/datarock#!/vizhome/vizforsocialgoodKiron/Kironstudents-focusJordan
Kiron,Germany,Berlin,Education,2019-06-09,Shahlo Seidmedova,United States,Bloomington,https://public.tableau.com/profile/shahlo.seidmedova#!/vizhome/Kironeducationforrefugeesandasylumseekers/Story1
Kiron,Germany,Berlin,Education,2019-06-10,Matthew Armstrong,United Kingdom,London,https://public.tableau.com/profile/matthew.armstrong5603#!/vizhome/KIRONVFSG/Pottential
Kiron,Germany,Berlin,Education,2019-06-11,Michael,unknown,unknown,https://public.tableau.com/profile/michael6116#!/vizhome/Kiron-KnowYourStudentsBetter/KnowYourStudentsBetter
Kiron,Germany,Berlin,Education,2019-06-12,Juli,Germany,München,https://public.tableau.com/profile/juli2459#!/vizhome/VizforSocialGoodKiron_15645139293160/Kiron
Kiron,Germany,Berlin,Education,2019-06-13,"Shania Rasheed Nalagath
",United States,Las Vegas,https://public.tableau.com/profile/shanian#!/vizhome/Vizforsocialgood_15638625435680/KironRefugeeStatsforGermany
Kiron,Germany,Berlin,Education,2019-06-14,KC Miller,United States,Phoenix,https://public.tableau.com/profile/kaycee.miller#!/vizhome/VizforSocialGoodKiron/KironDash
Kiron,Germany,Berlin,Education,2019-06-15,Charlene Rossell Mitchell,United States,San Diego,https://public.tableau.com/profile/charlenermitchell#!/vizhome/KironRefugeeLearners/KironRegufeeLearners
Kiron,Germany,Berlin,Education,2019-06-16,"Satoshi Ganeko
",Japan,Tokyo,https://public.tableau.com/profile/satoshi.ganeko#!/vizhome/KironOpenHigherEducationVFSG/Kiron
Kiron,Germany,Berlin,Education,2019-06-17,"Ash Shih
",United States,San Diego,https://public.tableau.com/profile/ash.s.#!/vizhome/KironinGermany/KironGermanyRefugees
Kiron,Germany,Berlin,Education,2019-06-18,Amanda Patist,Netherlands,Amsterdam,https://public.tableau.com/profile/amanda.patist#!/vizhome/Kiron/Dashboardsofar
Kiron,Germany,Berlin,Education,2019-06-19,"Koushik Madgula
",unknown,unknown,https://public.tableau.com/profile/koushik.madgula#!/vizhome/Kiron_15631264500240/Sheet3
Kiron,Germany,Berlin,Education,2019-06-20,Khyu Kien,Canada,unknown,https://public.tableau.com/profile/khyu.kien#!/vizhome/KironVisualization/KironDashboard
Kiron,Germany,Berlin,Education,2019-06-21,"Zsofia Kovacs
",Czech Republic,Praha,https://public.tableau.com/profile/zsofia.kovacs#!/vizhome/Kiron_15637277003710/KironStudents
Kiron,Germany,Berlin,Education,2019-06-22,Aishwarya Sivakumar,India,Chennai ,https://public.tableau.com/profile/aishwarya3720#!/vizhome/Kiron_15640723229310/KironOpenHigherEducation
Justice and Peace,Netherlands,Amsterdam,Human Rights,2019-08-01,Natalia Miteva,United Kingdom,London,https://public.tableau.com/profile/natalia.miteva#!/vizhome/vizforsocialgood-ConstraintsforHumanRightsDefenders/JUSTICEPEACEVIZFORSOCIALGOOD
Justice and Peace,Netherlands,Amsterdam,Human Rights,2019-08-02,Navyasree Potluri,United Kingdom,London,https://public.tableau.com/profile/navyasree.potluri5017#!/vizhome/JusticePeaceNetherlands/JusticeandPeace
Justice and Peace,Netherlands,Amsterdam,Human Rights,2019-08-03,Yasushi Ishikawa,Japan,Tokyo,https://public.tableau.com/profile/yasushi.ishikawa#!/vizhome/vizforsocialgood_JusticePeace/DASH
Justice and Peace,Netherlands,Amsterdam,Human Rights,2019-08-04,Raul,United Kingdom,Unknown,https://public.tableau.com/profile/raul2984#!/vizhome/JusticePeace-NLsurvey/Dashboard1
Justice and Peace,Netherlands,Amsterdam,Human Rights,2019-08-05,Satoshi Ganeko,Japan,Tokyo,https://public.tableau.com/profile/satoshi.ganeko#!/vizhome/JusticeAndPeaceDashboardvizforsocialgood/HRD
Justice and Peace,Netherlands,Amsterdam,Human Rights,2019-08-06,Amanda Patist,Netherlands,Amsterdam,https://public.tableau.com/profile/amanda.patist#!/vizhome/PeaceandJusticeWIP/JusticeandPeace
Justice and Peace,Netherlands,Amsterdam,Human Rights,2019-08-07,Leonard Pierce,United States,Portland,https://public.tableau.com/profile/leonard.pierce#!/vizhome/JusticeandPeace/CountryReport
Furniture Bank,Canada,Toronto,Recycling,2019-09-05,Yoshitaka Arakawa,Japan,Tokyo,https://public.tableau.com/profile/yoshitaka6076#!/vizhome/VizforSocialGoodTheFurnitureBank/FurnitureBank
Furniture Bank,Canada,Toronto,Recycling,2019-09-06,Hemal Seth,India,Mumbai,https://public.tableau.com/profile/hemals#!/vizhome/Furniture_bank_V2/FurnitureBank
Furniture Bank,Canada,Toronto,Recycling,2019-09-07,Will Luna,US,Unknown,https://www.kaggle.com/wluna01/furniture-bank-data-viz-for-social-good-project
Furniture Bank,Canada,Toronto,Recycling,2019-09-08,Jasleen Kaur,India,Ahmedabad,https://public.tableau.com/profile/jasleen.kaur28#!/vizhome/FurnitureBank_15736584857680/Dashboard1
Furniture Bank,Canada,Toronto,Recycling,2019-09-09,Neil Richards,UK,Derbyshire,https://public.tableau.com/profile/neil.richards#!/vizhome/furniturebank/furniturebank?publish=yes&:showVizHome=no
Furniture Bank,Canada,Toronto,Recycling,2019-09-10,Hui Xiang Chua,Singapore,Singapore,https://public.tableau.com/profile/hx.chua#!/vizhome/FurnitureBank_15733703627020/Dashboard1
Furniture Bank,Canada,Toronto,Recycling,2019-09-11,Louise Shorten,Ireland,Dublin,https://public.tableau.com/profile/louise.shorten#!/vizhome/FurnitureBank_15738311441430/FurnitureBank
Furniture Bank,Canada,Toronto,Recycling,2019-09-12,Meghashree Kaishetty,US,Jacksonville,https://public.tableau.com/profile/meghashree.kaishetty#!/vizhome/FurnitureBank_15728082059670/FurnitureBank
Furniture Bank,Canada,Toronto,Recycling,2019-09-13,"Aquinov ""Akky"" Mathappan",US,Miami,https://public.tableau.com/profile/qknowz#!/vizhome/FurnitureBankVizforsocialgood_15728008621620/FurnitureBankVizforsocialgood
Furniture Bank,Canada,Toronto,Recycling,2019-09-14,Satoshi Ganeko,Japan,Tokyo,https://public.tableau.com/profile/satoshi.ganeko#!/vizhome/FurnitureBankVizforsocialgood/FurnitureBank
Furniture Bank,Canada,Toronto,Recycling,2019-09-15,Kamegaki Hiroyoshi,Japan,Fujisawa,https://public.tableau.com/profile/kamegaki.hiroyoshi#!/vizhome/Funiturebankclientimpact/DoyouknowaCanadianfurniturebank
Furniture Bank,Canada,Toronto,Recycling,2019-09-16,Samantha Gonsalves,Canada,Toronto,https://twitter.com/Sam_Marianne/status/1179797829872766978
Furniture Bank,Canada,Toronto,Recycling,2019-09-17,Yasushi Ishikawa,Japan,Tokyo,https://public.tableau.com/profile/yasushi.ishikawa#!/vizhome/VfSG_FurnitureBank_JP_vizzes/1
Furniture Bank,Canada,Toronto,Recycling,2019-09-18,Summary Viz Japan Chapter Hackathon,Japan,,https://public.tableau.com/profile/yasushi.ishikawa#!/vizhome/VfSG_FurnitureBank_JP_vizzes/1
Furniture Bank,Canada,Toronto,Recycling,2019-09-19,A Sumi,Japan,Unknown,https://public.tableau.com/profile/asako.suminokura#!/vizhome/20191111_FurnitureBank/Furniture_bank
Furniture Bank,Canada,Toronto,Recycling,2019-09-20,hmyzk_dataviz,Japan,Unknown,https://public.tableau.com/profile/hideto.miyazaki#!/vizhome/VizforSG_FurnitureBank/VizforSG_FurnitureBank
Furniture Bank,Canada,Toronto,Recycling,2019-09-21,Hironobu Yoshida,Japan,Tokyo,https://public.tableau.com/profile/hironobu.yoshida#!/vizhome/FurnitureBank_HironobuYoshida/Allthank
Furniture Bank,Canada,Toronto,Recycling,2019-09-22,Michiko Shibata,Japan,Kawasaki-shi,https://public.tableau.com/profile/michiko1606#!/vizhome/VfSG_201910/VfSG_FunitureBankProject
Furniture Bank,Canada,Toronto,Recycling,2019-09-23,Vanitha Lucas,Canada,Toronto,https://public.flourish.studio/story/125804/
Guy's and St Thomas' Charity,United Kingdom,London,Health,2019-11-01,Dilyana Bossenz,Germany,Berlin,https://public.tableau.com/profile/dilyana2344#!/vizhome/VfSGGuysandStThomasCharity/ChildhppdObesity
Guy's and St Thomas' Charity,United Kingdom,London,Health,2019-11-02,Susan Glass,United States,Cambridge,https://public.tableau.com/profile/susan.glass5813#!/vizhome/GuyandStThomas_15778132666370/ObesityRatesbyUKLocation
Guy's and St Thomas' Charity,United Kingdom,London,Health,2019-11-03,Etienne Gerald Soubes-Goldman,United Kingdom,Unknown,https://public.tableau.com/profile/etienne.gerald.soubes.goldman#!/vizhome/StGuyandThomas/Dashboard1
Guy's and St Thomas' Charity,United Kingdom,London,Health,2019-11-04,Noel Joe Basil,India,Kodungallur,https://public.tableau.com/profile/noel.joe.basil#!/vizhome/VFSG-GuysStThomasCharity-ChildhoodObesity/Dashboard1
Guy's and St Thomas' Charity,United Kingdom,London,Health,2019-11-05,"Eric Burel
",France,Montpellier ,https://public.tableau.com/profile/eric.burel#!/vizhome/Vizforgood-GuysandStThomasCharity/Dashboard
Guy's and St Thomas' Charity,United Kingdom,London,Health,2019-11-06,Jonathan Yu,Unknown,Unknown,https://public.tableau.com/profile/jy00#!/vizhome/london4/Story1
Guy's and St Thomas' Charity,United Kingdom,London,Health,2019-11-07,Valentina,Unknown,Unknown,https://public.tableau.com/profile/valentina7039#!/vizhome/GuysandStThomasCharity_1/UnderstandingChildhoodObesityDASHBOARD
Osiris Organization,United States,Saint Paul,Education,2020-02-01,Satoshi Ganeko,Japan,Tokyo,https://public.tableau.com/profile/satoshi.ganeko#!/vizhome/OSIRISVFSGproject/Dashboard1
